english	translation	category	sub_category	source
You buy a nice hot meat pie.	あなたは いい ほかい にく パイ を ります。	dialogue	Bartender	Bartender
You buy a bowl of home made stew.	あなたは わん の いえ つくり シチュー を ります。	dialogue	Bartender	Bartender
Don't get many humans in Stick Your Ore Inn. Are you here to drink?	スティック あなたの オアー イン に たくさんの にんげん を とらない。あなたは のみに ここに ありますか？	dialogue	Bartender	Bartender
Let's see what you have.	なにが、あるか、みてください。	dialogue	Bartender	Player
I'll be on my way then.	わたしは その とき いく ほうが よい。	dialogue	Bartender	Player
Well then I'm not really sure what we have for you. Perhaps you should be on your way.	さて、わたしは わたしたちが あなたのため に よい ぶん が ぜんぜん ぎ。たぶん あなたは いく ぶっぽう が よい。	dialogue	Bartender	Bartender
What are you selling?	なに、うってますか？	dialogue	Bartender	Bartender
I'll be on my way then.	わたしは その とき いく ほうが よい。	dialogue	Bartender	Bartender
Welcome to Sunlight's Sanctum. What will it be?	サンライト サンクタム へようこそ。それは なに ですか？	dialogue	Bartender	Bartender
Nice place you have here.	いい ところが ここに あります	dialogue	Bartender	Player
Thank you. I like to think we have one of the nicest pubs in all of Varlamore, not that I can take much credit myself.	ありがとうございます。バーラモアぜんからだでもっともすてきなパブのいちつだとおもいます。もっともわたしがそこまでほまれめられるわけではありませんが。	dialogue	Bartender	Bartender
How come?	なぜですか？	dialogue	Bartender	Player
Well it's the Moonrise Brewery and Winery who own this place. It's only as nice as it is because of their continued investments.	さて、それは ムーンライズ ブルワリー と ワイナリー で あります。それだけ いいですね えん のため に かれら の つづく とうし のせいです。	dialogue	Bartender	Bartender
So I'm guessing they care a lot about this place?	そう です。かれら は この ばしょ について たくさん な ね？	dialogue	Bartender	Player
Well I suppose it just makes sense for them. Keeping this pub in good condition keeps the locals happy, which is probably wise for a company that employs half of them.	さて、わたしは それが かれら のため に ぎ だと います。この パブ を いい じょうたい で たもつ かれら を よろこぶ。それは おそらく けんい です。ぐんたい の なか に ぐんたい の はん で えん します。	dialogue	Bartender	Bartender
We also make plenty of money from all the tourists. Even before Varlamore opened up, Aldarin was a top holiday destination. That's easy money for the owners to help fund all their other ventures.	われわれ は また すべての ルーリスト から たくさんの かね を つくります。バルラモア をひらく ぜんに、アルダリン は トップ やすみ です。それは かんたん なせん のため に えん が ほか の いろいろな ぼうえき に たすけ ためです。	dialogue	Bartender	Bartender
I suppose so.	わたしが そう です。	dialogue	Bartender	Player
And on that note, I'm guessing you came in for a drink? What will it be?	そして その もうしょうてん で、わたしが あなたが のみ のために きたと ぎ します。それは なに ですか？	dialogue	Bartender	Bartender
Nothing, thanks.	なにも。ありがとう。	dialogue	Bartender	Player
Let's see what you have.	なにが、あるか、みてください。	dialogue	Bartender	Bartender
Nice place you have here.	いい ところが ここに あります	dialogue	Bartender	Bartender
Nothing, thanks.	なにも。ありがとう。	dialogue	Bartender	Bartender
Welcome to The Flaming Arrow. What can I get for you?	ザ フレイミング アロー へようこそ。わたしが あなたのため に なに を とることが できますか？	dialogue	Bartender	Bartender
Nothing for me, thanks.	わたしのため に なし、ありがとう。	dialogue	Bartender	Player
As you wish.	かしこまりました。	dialogue	Bartender	Bartender
Nothing for me, thanks.	わたしのため に なし、ありがとう。	dialogue	Bartender	Bartender
Here you go.	これをどうぞ。	dialogue	Bartender	Player
You don't have enough room for it.	あなたが それ のため に ぶんしゃ がない。	dialogue	Bartender	Bartender
Welcome to the Windbreaker. We've got the best drinks around.	ザ ウィンドブレーカー へようこそ。われわれ は えられた ドリンク を もっています。	dialogue	Bartender	Bartender
What's with those big gates out there?	あれら の ぎょうだい なゲート の なに？	dialogue	Bartender	Player
I couldn't tell you to be honest. They've been here for a very long time. Apparently they came in quite useful during the war, and these days they do help stop any undesirable beasts wandering into town.	わたしが あなたが まじ ぎ。かれら は ぎょうい だいむし ある。あきらかに われわれ は せんえん の なか で まし。これらの ひ かれら は なんじ しんじゅく ぎょうであり。	dialogue	Bartender	Bartender
Anyway, did you want to buy a drink?	ともあれ、あなたは ドリンク を う たい ですか？	dialogue	Bartender	Bartender
What's with those big gates out there?	あれら の ぎょうだい なゲート の なに？	dialogue	Bartender	Bartender
You cannot pass as you haven't unlocked access to both theMisthalinandKharidian Desertareas in this League.	あなたが つうえき することが できません ぎすべて あんろック されて いない ように ため ミスタリン と カリディアン デザート エリア これらの リーグ。	dialogue	Border Guard	Border Guard
Who are you?	あなたはなにものですか？	dialogue	Brew'ma	Player
My name is Brew'ma. I'm here to assist adventurers like you with potion making.	わたし の なまえ は ブルーマ です。わたしは あなたのような ぼうけん を やくみだこ ゆで に ここに ある。	dialogue	Brew'ma	Brew'ma
If you hand me a herb from the Bruma tree and one of the unfinished potions from the crate, I can combine the two if you lack the... talent to do so yourself.	もし あなたが ブルマ き から こうもくぶん を わたして、あなたが いこま しない... さいのう もし あなたが かぎ むぶん を かぎ か、わたしが ふたつ を あわせ ことが できます。	dialogue	Brew'ma	Brew'ma
Thanks!	ありがとう！	dialogue	Brew'ma	Player
You don't have any unfinished potions on you. I can't use the herbs without them.	あなたが あなた の ばい ぶん すうりょう が ない。わたしが かぎ むぶん を つかう ことが できない。	dialogue	Brew'ma	Brew'ma
You don't have any Bruma herbs on you. I need them to finish the potions.	あんた の ぶるま こうぶん が ない。ぼく が かれら を かんりょう する ために。	dialogue	Brew'ma	Brew'ma
Sorry, I can't do anything with that.	ああ、わたしが かれら と なにか することが できない。	dialogue	Brew'ma	Brew'ma
*squeal*	*きー*	dialogue	Broav	Broav
*snuffle*	*すなふる*	dialogue	Broav	Broav
Nilsal, traveller. I was injured while exploring down here. Could you spare me some cooked fish, meat or vegetables?	にるさる、たびびと。ぼく は ここを さぐって いるときに けが した。あんた は ぼく に やいた ぎょ、にく または やさい を くれませんか？	dialogue	Brother Aimeri	Brother Aimeri
How does it feel to be back home?	いま いえに もどって どう ですか？	dialogue	Bunkwicket	Player
Ayyy ... *hiccup* ... Ish been sho long sinsh I've ... *hiccup* ... ad a deshent cocktail!	あいぃぃ…*ひっく*…すげー ながい あいだ だったな…*ひっく*…いい かくてる が のみたい！	dialogue	Bunkwicket	Bunkwicket
Glad to see you enjoying yourself... I guess.	あなたが りょう しているのを みて... わかります。	dialogue	Bunkwicket	Player
Ahhh, harvest day!	あああ、かく ひ！	dialogue	Cabbage Farmer	Cabbage Farmer
I sure can't wait to feed my family with these hard-earned cabba-	わたしは ぐうんり かたい それを えさを たべるのに ぎ できない-	dialogue	Cabbage Farmer	Cabbage Farmer
No! What have you done?!	いいえ!なにをしたのですか?!	dialogue	Cabbage Farmer	Cabbage Farmer
The farmer performs the Cry emote.	さんぽ えき も ナクしぐみ。	dialogue	Cabbage Farmer	Cabbage Farmer
[Ah, hello there, laddie/Ah, hello there, lassie/Ah, hello there]! I've just dug up an old treasure chest of mine.	[ああ、こんにちは、おっぱい/ああ、こんにちは、おじょうさん/ああ、こんにちは]！わたしは ただ わたしの ふるい たからばこ を ほって あげました。	dialogue	Capt' Arnav	Capt' Arnav
What do you think you're doing?	あなたは、なに、をしているのですか？	dialogue	Caranthir	Caranthir
Hello there!	こんにちは!	dialogue	Caritta	Player
Hello! You're not from around here, are you? It's exciting to see that even people from outside of Varlamore are looking to join the Emissaries!	こんにちは!あなたはここしゅっしんじゃないですね?バーラモアいがいのひとたちもししゃにさんかしようとしているのはワクワクしますね!	dialogue	Caritta	Caritta
Well after I heard about all the good work they were doing, I could hardly say no! What about you? What made you want to join them?	さて、わたしが すべての よい しごと について ほうこく されて あとに、わたしが ゆう ことが ほぼ できなかった！あなたはどうです？あなたが かれら に なぜ はいりたい？	dialogue	Caritta	Player
Well it's our duty of course! The Church of Ralos has become lost, but the Emissaries know the truth. Ximoua will not come to be unless we make it so!	さて、それは われわれ の めいよ!ラロス の きょうかい が なくなってしまった。でも エミッサリー は しんじつ を しっています。シモア は きません ない うち に われわれ が そう でき！	dialogue	Caritta	Caritta
So you're quite eager to see the end of the world then?	そう です。あなたが むしろ にかなり に せい の わり を みたい？	dialogue	Caritta	Player
End? Ximoua is no end! It is the beginning! We will all come together as one and bring about a new world! I can't wait!	わり？シモア は わり ではない！それは はじまり です！われわれ は すべて ひとつ に あつまる と あたらしい みずから を こうらん！わたしは できない かこう！	dialogue	Caritta	Caritta
Well I'm glad to see you're so excited. Good luck with the tests.	さて、わたしが あなたが そんなに きょきょきょ を みて うれし です。よい ぎゃあ と テスト!	dialogue	Caritta	Player
And you!	そして あなた！	dialogue	Caritta	Caritta
But I thought I was allowed into the city now.	でも わたしが いま せい に はいることが ゆるされたと おもった。	dialogue	Cave goblin guard	Player
Oh yes, so you are. I'd better say something different.	ああ そう、わたしが なにか ちが いえ ばき。	dialogue	Cave goblin guard	Cave goblin guard
*Ahem*	* コホン *	dialogue	Cave goblin guard	Cave goblin guard
Surface-dweller! You will easily find your way into the city of Dorgesh-Kaan!	ちめんじゅうじゅつしゃ！あなた は ドルゲッシュ カーン の しろ に はいる みち を かんたん に さがしだすことが できます！	dialogue	Cave goblin guard	Cave goblin guard
How about that?	それは ふぁーるでなんで すか？	dialogue	Cave goblin guard	Cave goblin guard
Yes, that's much more appropiate.	はい、それは むしろ あり です。	dialogue	Cave goblin guard	Player
Greetings! If you have come to gaze in rapture at the natural beauty of Falador’s parkland, then I have bad news.	ごあいさつ！ファラドールのこうえんのしぜんのうつくしさにうっとりとみつめにきたなら、ざんねんなおしらせがあります。	dialogue	Cecilia	Cecilia
Oh no! What happened?	ああ！どうした！	dialogue	Cecilia	Player
We got some impromptu visitors to the park. They came out of nowhere and made an awful mess of the place.	われわれ は パーク への あり びょうとほ を ねっ た。かれら は にしからも あり を かいた あわしい。	dialogue	Cecilia	Cecilia
They trampled the flowers, startled the ducks, dug new holes in the ground…	かれら は はな を あったり、アヒル を おどろ した り、ちいさい ほあり...	dialogue	Cecilia	Cecilia
That’s terrible. Who are these hooligans?	それは ひどい。これらの ぐ は だれ ですか？	dialogue	Cecilia	Player
That’s not all! I had plans to decorate the park for Christmas, and they went and chewed some of the decorations.	それは すべてでは！わたしは パーク を デシンベル するために けいかく がありました。そして かれら が ぐ デシンベル の じぶん を かみました。	dialogue	Cecilia	Celilia
How deplorable! Wait, did you say ‘chew’? What kind of visitors are you taking about?	ひどい！まって、あなたが 'かみ'と いいました？どんな りょう を あなたが いますか？	dialogue	Cecilia	Player
Why, they’re dogs of course! I’m quite upset, yet they are so cute that I can’t stay mad. We can’t leave them here, however.	なぜ、かれら は あたり のはな です！わたしが たいそう くよくよ している。しかし かれら は あまりに かわい。わたしが ぎ できない。だれ も あきらめません。われわれ が かれら をここに あけることはできません。	dialogue	Cecilia	Cecilia
I’m going to need some help to find them a place to be, and to clean up afterwards.	わたしは かれら を さがし する を たすけ ひつよう があります。とじこめます。そして あとで あけます。	dialogue	Cecilia	Cecilia
And you’re about to ask me.	そして あなたが すう ことについてです。	dialogue	Cecilia	Player
Quite right! So… Will you help?	きょう よい！そう...あなたが たすけますか？	dialogue	Cecilia	Cecilia
Oh thank you!	ああ ありがとう！	dialogue	Cecilia	Cecilia
I reached out to one of my acquaintances, Probita, and she confirmed to me that none of these five adorable little tykes have an owner.	わたしが つきあい、プロビータ を きました。そして かのじょ は わたしに ぎい した。これらの ごもじゅうおうう つかわない。	dialogue	Cecilia	Cecilia
As cute as they are, they cannot just stay here.	かれら は かわいいとして。かれら が ぎ ここに いられない。	dialogue	Cecilia	Cecilia
Maybe I could take them off your hands?	たぶん わたしが かれら を あなた の て を たった？	dialogue	Cecilia	Player
You can try, but I cannot promise that they wouldn’t attempt to ransack all of your belongings. You saw what happened to the park.	あなたが でき ですが、わたしが えい できない して。かれら を そまき しようとした。あなたが パーク で おこなった なに か を みた。	dialogue	Cecilia	Cecilia
Good point. I do prefer when my belongings stay in one piece.	よい こんなことに。わたしが のぞむ いや ぶん を とどめる。	dialogue	Cecilia	Player
I wonder if they caused so much havoc because they came in as a group.	わたしが ぎ するなら ぐぐん こう ぐぐん でした。	dialogue	Cecilia	Cecilia
We should be able to manage this by getting each of them a different loving owner and some proper training.	われわれ が よう けい ことが できる べき。それぞれ で そう えん す。	dialogue	Cecilia	Cecilia
I’ve already got a few ideas for potential adopters. Hmm… What if we set up a refining event? An adoption drive!	わたしが すでに よう いち のため に ぎ い があります。ふむ...われわれが イベント をじたくしたら？わり イベント!	dialogue	Cecilia	Cecilia
That could work!	それは たます ことが できました！	dialogue	Cecilia	Player
We could have balloons and decorations, and maybe even nibbles.	われわれ が バルーン と デシンベル をすることが でき、たぶん そのうち おみり。	dialogue	Cecilia	Cecilia
Wouldn’t the dogs eat the nibbles and chew the decorations?	いぬ が バルーン を たべず、デシンベル を かまなかった？	dialogue	Cecilia	Player
You’re right, of course. Then… What if we dressed up the dogs to make them extra cute? Would that distract them enough?	あなたが これは。そして その ぎ...われわれが ぐ を えうにしたら？そう かわいい？それが ぐ からの はなれるのに それ？	dialogue	Cecilia	Cecilia
I don’t know. It might distract them from the decorations, but I don’t think anything could distract them from the nibbles.	わたしが わかりません。それが デシンベル から ぐ をうごかす ことが できるかもしれません。でも わたしが おもう ことが むろ ことが ぐ からの おみり。	dialogue	Cecilia	Player
Yes, that is true. Let us not have the nibbles. Besides, the first step is to secure some costumes and a venue.	はい、それは ぎ。それから...われわれが おみり をもたれない ことにしましょう。また、おも だいいち は スーツ と スポット をうる。	dialogue	Cecilia	Cecilia
While I try and figure out where the best place to host the event is, could you please check with Party Pete if he would have costumes to lend us? I will also start writing and decorating the invitations in the meantime.	わたしが ぎじだい とした ときに あなた が パーティー ピート に えい を かり するか？わたしは また かく かき と すにほのう の こと にはじめます。	dialogue	Cecilia	Cecilia
On it!	それに す！	dialogue	Cecilia	Player
I’d love to, but I’m somewhat busy right now.	わたしは のぞむ。でも わたしが はじめて いま ぎょうしさせ をされます。	dialogue	Cecilia	Player
Then I will have to wrangle those dogs myself. We can’t leave the park in that state!	そして わたしが ぐ ぶじに ねじった る つもり。われわれが パーク に その じょうたい を させることが できません！	dialogue	Cecilia	Cecilia
Yes.	そうだ！	dialogue	Cecilia	Cecilia
No.	いや。	dialogue	Cecilia	Cecilia
What do you think you're doing?	あなたは、なに、をしているのですか？	dialogue	Celebrian	Celebrian
What do you think you're doing?	あなたは、なに、をしているのですか？	dialogue	Celegorm	Celegrom
You're still hunting [monster], with [amount] to go.	あなたは [もんすたー] を りょう しています、[ぶんしゃ] に いきます。	dialogue	Chaeldar	Chaeldar
I don't think that's a suitable task for you. Shall I cancel it? This will not wipe your task streaks.	わたしは あなたが そのための ぶん タスク が いいと おもいません。キャンセル すれば？これは あなたの タスク ストリーク を ぬぐいません。	dialogue	Chaeldar	Chaeldar
Yes, please cancel it.	はい、おねがい それを キャンセル してください。	dialogue	Chaeldar	Player
Alright, consider the task cancelled. You can now get a new assignment when you want one.	わかりました、タスク を キャンセル と ください。あなたは いま あなたが したい ときに あたらしい めいれい を とることが できます。	dialogue	Chaeldar	Chaeldar
No, thanks, I want to try doing it.	いいえ、ありがとう、わたしは それを やってみたいです。	dialogue	Chaeldar	Player
Good luck with that.	そして、ぼくたちが、うれしい、もち、あなたが、ここ、ぼくたちが。なし、これが、すべてが、あり、そこで、なし、あなたが。	dialogue	Chaeldar	Chaeldar
Yes, please cancel it.	はい、おねがい それを キャンセル してください。	dialogue	Chaeldar	Chaeldar
No, thanks, I want to try doing it.	いいえ、ありがとう、わたしは それを やってみたいです。	dialogue	Chaeldar	Chaeldar
Hello there. How's it going?	こんにちは。ちょうしはどうですか?	dialogue	Child	Player
I shouldn't be talking to you.	わたしが あなたに はなす べき ではない。	dialogue	Child	Child
I shouldn't speak with strangers.	わたしが むいう と はなす べき ではない。	dialogue	Child	Child
I'm not allowed to talk to strangers.	わたしが むいう と はなす を ゆるされません。	dialogue	Child	Child
What do you think you're doing?	あなたは、なに、をしているのですか？	dialogue	Cirdan	Cirdan
I'm very well, thank you.	わたしが ぎょう です。ありがとう。	dialogue	Citizen	Citizen
Sorry, but I don't want to buy anything.	ああ、わたしが なにか を う したくない。	dialogue	Citizen	Citizen
Not too bad thanks.	ぼくは かんたんに ぼくの ひみつ を おしえたく ありません。	dialogue	Citizen	Citizen
Hello!	こんにちは。	dialogue	Citizen	Citizen
Nilsal! I'm pretty good, thank you.	ニルサル！わたしが きょう です、ありがとう。	dialogue	Citizen	Citizen
Nilsal!	ニルサル！	dialogue	Citizen	Citizen
Hello there! Nice weather we've been having.	おっす！さいきん いい てんき だね。	dialogue	Citizen	Citizen
I'm fine, how are you?	わたし は げんき です。あなた は？	dialogue	Citizen	Citizen
Very well, thank you.	まあ。よろしく お ねがい します。	dialogue	Citizen	Player
Sorry, but I'm busy right now.	すみません。でも、わたしはいま、いそがしい（いそがしい）です。	dialogue	Citizen	Citizen
Who are you?	あなたはなにものですか？	dialogue	Citizen	Citizen
I'm a bold adventurer.	...はい、ぼくたちは ただし ぶっこわれた ゾンビ を つくりません。	dialogue	Citizen	Player
Ah, a very noble profession.	これ は サモニング みたい ですか？あなた は ぼくに おしえてくれますか？	dialogue	Citizen	Citizen
Why are you here? This isn't a place for humans.	あなたが なぜ ここに ありますか？ここは にんげん のための しょって ではない。	dialogue	Citizen	Citizen
A human? Why don't you go back to where you came from?	ひと？なぜ あなたが あなたが きた ところに もどらない？	dialogue	Citizen	Citizen
Welcome to the Alchemical Society. What can I help you with?	アルケミカル ソサエティー へようこそ。わたしが あなたのため に なに を たすけることが できますか？	dialogue	Clanila	Clanila
What is this place?	ここはなにですか？	dialogue	Clanila	Player
This is the main facility of the Alchemical Society. We're an organisation who fuse the forgotten teachings of the Old Ones with traditional Gielinorian Herblore practices.	これは アルケミカル ソサエティー の おもしゅつ ですしせつ。われわれ は ぶんき の ふるい おしえ を こうどう する ぎょばい。	dialogue	Clanila	Clanila
The lab under our feet allows us to fund our research by producing useful products for the kingdom.	われわれ の ラボ は われわれの けんきゅう に よって わたしたちの を あり させます。	dialogue	Clanila	Clanila
So you do things differently to the druids of the mainland?	あなたが じこう に する ことが ありますか？メイン の ドルイド を きょう？	dialogue	Clanila	Player
In a way, but we very much respect Herblore as a profession and recognise that whatever your druids do definitely works. Our goal is to advance the study of Herblore, not replace it.	いろいろな ぶん。でも われわれ は ぎょがい を たいせつに する と にん します。やはり でも どんな しごとが した ことが でき ます。われわれ の もくてき は ぎょがい の けんきゅう をすす するのは、それ を のぞく しません。	dialogue	Clanila	Clanila
Anyway, I'm a little busy at the moment, but I'm sure some of the other lab assistants would love to tell you more!	ともあれ、わたしが ちょっと ぎょう いま。でも わたしが ぎ してい。ほかの ラボ きって は あなたに もっと いった ことが できます！	dialogue	Clanila	Clanila
Thanks! I'd better be going now.	ありがとう！わたしが いく ほうが よい。	dialogue	Clanila	Player
What do you do around here?	あなたは ここで なにを していますか。	dialogue	Clanila	Player
When I'm not working in the lab, I'm normally somewhere around here researching or administrating our orders. There's an awful lot of paperwork to get through!	わたしが ラボ で はたらいて いない ときに、わたしが ぎょ ここ して けんきゅう か または わたしら する。たいそう の たくさんの かみ を まっすぐ に！	dialogue	Clanila	Clanila
Can I buy some potions?	わたしが ぶん を つことが できますか？	dialogue	Clanila	Player
We're not really a shop, so our products are not available to buy directly. Everything we make gets shipped wholesale around the kingdom.	われわれ は ほんとうに しい ではない。だから われわれ の ぶつ は りっつ で ない。すべてのちゃくせき も ぶんじゅう は い いません。	dialogue	Clanila	Clanila
You look like the adventuring type anyway. I can't imagine our products would be of much use to you.	あなたが たいど ぎじゃ っぷりのを ようです。わたしが そうぞう できない か。われわれ の ぶつ が あなたに もっと ぎをろ ことができない かもしれません。	dialogue	Clanila	Clanila
Nothing. I'll be going now.	なし。わたしが いく つもり です。	dialogue	Clanila	Player
Hey! Where do you think you're going?	おい!どこへいきくつもりですか?	dialogue	Clanila	Clanila
I wanted to see what was down these stairs.	わたしが わたし の これらの しまった を したい でした。	dialogue	Clanila	Player
We are the Alchemical Society and those stairs lead to our lab and production facilities.	われわれ は アルケミカル ソサエティー と それら の しまった が われわれ の ラボ と しんかん へ あり ません。	dialogue	Clanila	Clanila
Oh... I think its best that I stay away then.	ああ...わたしが ぎ ぎ ぎ ぎ。	dialogue	Clanila	Player
A Herblore level of 60 is required to enter the lab.	ぎょがい レベル の 60 は ラボ への はいかん が ひつよう です。	dialogue	Clanila	Clanila
I'm actually quite skilled in Herblore. Would it be possible for me to join?	わたしが しょってって ぎょがい です。あなたが わたしが いくつか に あろい ことが できたら？	dialogue	Clanila	Player
You are? Well, we're always looking for new members, provided they have the aptitude needed. In that case, head on in and talk to Supervisor Lalo. He'll show you how everything works.	あなたが？さて、われわれ が よう あたらしい メンバー。かれら が つかった が ことが かぎ とされることが あります。あなたの いきなが に はいります。そして スーパーバイザー ラロー に はなしてください。かれ がすべて がどのように つだし することが できます。	dialogue	Clanila	Clanila
What is this place?	ここはなにですか？	dialogue	Clanila	Clanila
Thanks! I'd better be going now.	ありがとう！わたしが いく ほうが よい。	dialogue	Clanila	Clanila
What do you do around here?	あなたは ここで なにを していますか。	dialogue	Clanila	Clanila
Can I buy some potions?	わたしが ぶん を つことが できますか？	dialogue	Clanila	Clanila
Nothing. I'll be going now.	なし。わたしが いく つもり です。	dialogue	Clanila	Clanila
Hello.	こんにちは。	dialogue	Conwenna	Player
Welcome, traveller.	ようこそ、たびびとさん。	dialogue	Conwenna	Conwenna
Could you tell me about crystal singing?	クリスタルシンギングについておしえてください。	dialogue	Conwenna	Player
Of course! We elves learned the art long ago, allowing us to form crystals in any way we would like, using just our voices.	もちろんです!わたしたちエルフはむかしからこのげいじゅつをならい、こえだけですきなほうほうでけっしょうをさくることができます。	dialogue	Conwenna	Conwenna
It's allowed us to make weapons, armour and tools using the finest crystals.	それはわたしたちがさいこうのけっしょうをしようしてぶき、よろい、どうぐをさくることができました。	dialogue	Conwenna	Conwenna
Wow. Is there any way I could do it?	わあ。なにかわたしがすることができるほうほうはありますか。	dialogue	Conwenna	Player
You might be able to with the help of the crystal bowl over there. As long as you've got the right knowledge of what you're trying to craft.	あなたはそこのすいしょうのボウルのたすけをかりて、あなたがさくろうとしているものについてのただしいちしきがあるかもしれません。	dialogue	Conwenna	Conwenna
Could you do it for me?	あなたがわたしのためにそれをしてくれますか。	dialogue	Conwenna	Player
Thanks!	ありがとう！	dialogue	Conwenna	Player
Could you sing a song for me?	あなたはわたしのためにうたをうたってくれますか。	dialogue	Conwenna	Player
Of course! Would you like me to craft something for you? For some crystal shards, of course.	もちろんです!なにかさくりましょうか?もちろん、けっしょうのはへんとひきかえに。	dialogue	Conwenna	Conwenna
Yes please.	はい、おねがいします。	dialogue	Conwenna	Player
No, thank you. I'd just like to hear you sing.	いいえ、むすびかまです。ただあなたのうたをききたいです。	dialogue	Conwenna	Player
Conwenna sings you a beautiful song of the elves.	こんえーな は あなたに えい の うつくしい うた を ライブ します。	dialogue	Conwenna	Conwenna
Wow! Thank you.	わあ！ありがとう！	dialogue	Conwenna	Player
You do not have all of the required materials and requirements to make anything.	あなたはひつようなすべてのざいりょうとようけんをもっていません。	dialogue	Conwenna	Conwenna
Could you tell me about crystal singing?	クリスタルシンギングについておしえてください。	dialogue	Conwenna	Conwenna
Could you do it for me?	あなたがわたしのためにそれをしてくれますか。	dialogue	Conwenna	Conwenna
Thanks!	ありがとう！	dialogue	Conwenna	Conwenna
Could you sing a song for me?	あなたはわたしのためにうたをうたってくれますか。	dialogue	Conwenna	Conwenna
Yes please.	はい、おねがいします。	dialogue	Conwenna	Conwenna
No, thank you. I'd just like to hear you sing.	いいえ、むすびかまです。ただあなたのうたをききたいです。	dialogue	Conwenna	Conwenna
It seems we have a real master chef in our mists. Maybe you should be the one giving me cooking advice.	われわれ が えられた せいじょう シェフ の なか に みえます。たぶん あなたが ひとり が になるべき。	dialogue	Cooking tutor	Cooking tutor
If you feel up to the task, you could try your hand at making pizza. A pizza is comprised of flour with water/ Put some tomato on there, sprinkle on some cheese then cook it. You might consider adding a topping too.	もし あなたが そのための ぎょうか むず，あなたが あり を つくることが できました。アリ は こむぎ と すいが からなります / ぼんぬを いや。それぞれ。いま チーズ をまぶす。そして そう。あなたが トッピング を そえるもしれません。	dialogue	Cooking tutor	Cooking tutor
Potatoes are another great food, but I won't go into much detail about those I'm afraid.	おいも は ほか の えられた たべもの だけど。わたしが さんぞきょう について たくさん いく ぎ すまい。	dialogue	Cooking tutor	Cooking tutor
[How may I help you, sir/How may I help you, madam/How may I help you]?	[わたしが あなたを たすける ことが できますか、さん/わたしが あなたを たすける ことが できますか、おくさん/わたしが あなたを たすける ことが できますか]？	dialogue	Corrupted Warrior	Corrupted Warrior
You were very brave for going on stage to confront a killer. Looks like you did well to get her to surrender without damaging her costume.	あなたが むしろ ぎ であった。あなたが たいしゃ される ころしゃ を えた やくわりにい へい かなって。かのじょ の スーツ を ぶき わない でき です。	dialogue	Costumer	Costumer
It was very well made. Makes the job of not damaging it much easier!	それは ぎょう であった。その ようもり を ぶき しない の しごと を より かんたんに します！	dialogue	Costumer	Player
Why thank you! I credit my needles for the good work.	なぜ ありがとうございます！わたしが わたし の はり のため に しんようを します。	dialogue	Costumer	Costumer
Would I be able to get one of them for my own purposes?	わたしが かれら の ひとり で じぶん のため に きていただけますか？	dialogue	Costumer	Player
I suppose I could part with one... If you're careful not to lose it.	わたしが かなった がずり...もし あなたが うしなわない ことに きをつけるなら。	dialogue	Costumer	Costumer
I'll be careful.	わたしが きを つける つもり です。	dialogue	Costumer	Player
Have you still got that needle safe and secure?	あなたが あいですが よう とあんぜん について どこどこ？	dialogue	Costumer	Costumer
I have indeed.	わたしは せきむ。	dialogue	Costumer	Player
Ahahahaha! I, Count Check, have checked your account. You have set a Bank PIN, so you pass my checks! Enjoy your prize.	ああああああ！わたしは、がい さんこく かんじた あなた の かり。あなたが ぎん ピアノ を せット しました。だから あなたが ぎます！あなたの しょう を たのしみます。	dialogue	Count Check	Count Check
Hello.	こんにちは。	dialogue	Curator Herminius	Player
Nilsal to you, iknami. Welcome to the Grand Museum. I hope your visit is a pleasant one. If you have any questions about Varlamore, I'm happy to help.	ニルサル を あなた、いかなみ。グランド はくぶつかん へようこそ。わたしは あなたが あなた の ほうもん が さんしん であること ぎ。バルラモア について しょうじき がある ぎ。わたしが たすけ うれし です。	dialogue	Curator Herminius	Curator
Could you tell me more about the early history of Varlamore?	バルラモア の さいしょ の しょうがし についてもっと あなたが あなた を おしえることが できますか？	dialogue	Curator Herminius	Player
Certainly! When it comes to the existence of Varlamore, it is Xeric we have to thank. During his Age of Strife, many refugees fled Kourend over the previously unexplored Custodia Mountains.	ぎょう！バルラモア の そんざい について、それは ゼリック われわれ が ことわきて。つづく ぎんづ。かれは さらに かんじけた クステディオ さんみゃく を こえて しり を ひながた。	dialogue	Curator Herminius	Curator
There were three notable groups of these refugees. The first group, the Talkasti, settled in the Tlati Rainforest.	これら の さんこほ の サムぐるーぷ がありました。さいしょ の サムぐるーぷ。タルカスティ は わずん ぶたりんふォーレスト に えん った。	dialogue	Curator Herminius	Curator
While they initially lived nomadic lives, they eventually started to establish more permanent settlements, with Tal Teklan being the first.	さいしょのあいだ、かれらはゆうどうふてきなくらしをしていました。でもやがてさらにえいきょくなせつらくをつくりはじめました。そしてさいしょのものがたるてくらんでした。	dialogue	Curator Herminius	Curator
The next group were the Pericans. They first settled right here, building the town of Fortis, or Civitas illa Fortis as it eventually became.	つぎ サムぐるーぷ は えん。かれら は さいしょ ここ に えん もー えん える。または シビタス イッラ フォルティス て それぞれ になった。	dialogue	Curator Herminius	Curator
