english	translation	category	sub_category	source
The rocks are completely blocking it.	rocks are completely blocking itだ。	examine	object	Cave exit
Leading back up to the town.	もどってうえへ。	examine	object	Steps
For evacuation, presumably.	おそらくひなんようだ。	examine	object	Smelly hole
What a good place to build a coffin.	いいばしょへたてる。	examine	object	Coffin hotspot
Everyone's house needs one.	いえひつよう。	examine	object	Coffin
Don't alch him.	ないかれ。	examine	object	Old man's coffin
An ancient stone, possibly used in some sort of ritual.	いし,ひょっとしてつかったにいくつかの。	examine	object	Old Shrine
The barrel looks to be hewn from stone.	たるみえるへであるからいし。	examine	object	Barrel of Water
A large collection of buckets. Everyone likes lots of buckets.	おおきいの。すくの。	examine	object	Pile of Buckets
A pit in which fires are built.	あなにたてた。	examine	object	Fire pit
It's remarkably effective at warming the area around it.	でちいきのまわりこれ。	examine	object	Fire
Blocks a side entrance to Weiss.	さえぎるがわいりぐちへ。	examine	object	Little boulder
Boulder could grow something here.	ことができたそだつここ。	examine	object	New farming patch
Good thing it's really hardy.	いいものほんとうに。	examine	object	Hardy goutweed
A nice place to build a fire.	ばしょへたてるひ。	examine	object	Old fire pit
Odd Mushroom said it helps Mother in combat.	これおかあさんに。	examine	object	Fire of Domination
Enables crops to grow in this otherwise inhospitable terrain.	へそだつにこれ。	examine	object	Fire of Nourishment
Perpetual light shines in this place.	ひかりひかるにこればしょ。	examine	object	Fire of Eternal Light
The effects of the climate are mitigated by the warmth of the fire.	のでのひ。	examine	object	Fire of Unseasonal Warmth
The fire provides protection from some effects of damp and rot.	ひあたえるからいくつかのと。	examine	object	Fire of Dehumidification
Looks like a bunch of rocks.	a bunch of rocksのようだ。	examine	object	Pile of rubble
A secure chest. It's not very big.	たからばこ。ないとてもおおきい。	examine	object	Larran's small chest
Maintenance is good for you.	いいあなた。	examine	object	Broken wall
You can create a portal nexus here.	あなたことができるつくるぽーたるここ。	examine	object	Portal Nexus space
Let's hope they don't get many sandstorms here.	かれらないなるおおくここ。	examine	object	Big window
You can mount a Xeric's Talisman or Digsite Pendant here.	あなたことができるまたはここ。	examine	object	Amulet space
An enervated relic of the ancient times of Kourend.	the ancient times of Kourendの enervated relicだ。	examine	object	Xeric's Talisman
A pendant with magical properties.	pendant with magical propertiesだ。	examine	object	Digsite Pendant
A gateway to Catherby.	gateway to Catherbyだ。	examine	object	Catherby Portal
A gateway to Ghorrock	へ	examine	object	Ghorrock Portal
A gateway to Carrallanger	へ	examine	object	Carrallanger Portal
A gateway to Ghorrock.	gateway to Ghorrockだ。	examine	object	Ghorrock Portal
A gateway to Carrallanger.	gateway to Carrallangerだ。	examine	object	Carrallanger Portal
Get a closer look at things.	なるみえるで。	examine	object	Scrying orb
Leads to other arenas.	みちびくへほかの。	examine	object	Portal
Leads to another arena.	みちびくへもうひとつの。	examine	object	Portal
Warning: Hot!	あつい!!	examine	object	Brazier
A statue depicting a hero whose feats have been long forgotten.	だれのあるいたながい。	examine	object	Heroic statue
Ad victoriam.	승리へだ。	examine	object	Chalice
A pear tree sapling has been planted here.	きあるいたここ。	examine	object	Pear tree
A display case containing an ornate hammer.	そうしょくされたかなづちをふくむけいじばんだ。	examine	object	Display Case
An old inactive steam generator.	ふるい。	examine	object	Steam Generator
An old steam generator.	ふるい。	examine	object	Steam Generator
A metal crate.	きんぞくの。	examine	object	Crate
Some metal crates.	いくつかきんぞくの。	examine	object	Crates
An old misaligned power grid.	ふるい。	examine	object	Power Grid
An old power grid.	ふるい。	examine	object	Power Grid
An old inactive furnace.	ふるい。	examine	object	Furnace
An old furnace.	ふるい。	examine	object	Furnace
A dispenser for furnace coolant.	ろばのれいきゃくざいのはいぶつだ。	examine	object	Coolant Dispenser
An empty coolant container.	からの。	examine	object	Furnace Coolant
Contains coolant for the furnace.	ろばのれいきゃくざいをふくむ。	examine	object	Furnace Coolant
An old chemical refinery.	ふるい。	examine	object	Refinery
A table with some fluids on it.	テーブルといくつかのじょうにこれ。	examine	object	Table
A strange runic altar.	へんな。	examine	object	Runic Altar
A magical pylon holding no energy disks.	いいえ。	examine	object	Energy Pylon
A magical pylon holding a level 1 energy disk.	レベル1のエネルギーディスクをもつまほうのパイロンだ。	examine	object	Energy Pylon
A magical pylon holding a level 2 energy disk.	レベル2のエネルギーディスクをもつまほうのパイロンだ。	examine	object	Energy Pylon
A magical pylon holding a level 2 and a level 1 energy disk.	まほうの pylon holding a level 2 and a level 1 energy diskだ。	examine	object	Energy Pylon
A magical pylonF holding a level 3 energy disk.	レベル3のエネルギーディスクをもつまほうのパイロンだ。	examine	object	Energy Pylon
A magical pylon holding a level 3 and a level 1 energy disk.	まほうの pylon holding a level 3 and a level 1 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 3 and a level 2 energy disk.	まほうの pylon holding a level 3 and a level 2 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 3, a level 2 and a level 1 energy disk.	まほうの pylon holding a level 3, a level 2 and a level 1 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 4 energy disk.	レベル4のエネルギーディスクをもつまほうのパイロンだ。	examine	object	Energy Pylon
A magical pylon holding a level 4 and a level 1 energy disk.	まほうの pylon holding a level 4 and a level 1 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 4 and a level 2 energy disk.	まほうの pylon holding a level 4 and a level 2 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 4, a level 2 and a level 1 energy disk.	まほうの pylon holding a level 4, a level 2 and a level 1 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 4 and a level 3 energy disk.	まほうの pylon holding a level 4 and a level 3 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 4, a level 3 and a level 1 energy disk.	まほうの pylon holding a level 4, a level 3 and a level 1 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 4, a level 3 and a level 2 energy disk.	まほうの pylon holding a level 4, a level 3 and a level 2 energy diskだ。	examine	object	Energy Pylon
A magical pylon holding a level 4, a level 3, a level 2 and a level 1 energy disk.	まほうの pylon holding a level 4, a level 3, a level 2 and a level 1 energy diskだ。	examine	object	Energy Pylon
A strange magical pylon.	へんな。	examine	object	Energy Pylon
A shelf used for storing various potions.	たなつかった。	examine	object	Shelf
A table with some notes and drinks on it.	テーブルといくつかとのむのじょうにこれ。	examine	object	Table
A table with some notes and metal scrap on it.	テーブルといくつかときんぞくののじょうにこれ。	examine	object	Table
A table with various things on it.	テーブルとのじょうにこれ。	examine	object	Table
There's some money on the table... Resist.	いくつかのじょうにテーブル	examine	object	Table
She looks a tad dead.	かのじょみえるしんでいる。	examine	object	Dead Body
A tiny bright crystal.	あかるいすいしょうの。	examine	object	Bright crystal
It looks like it's been disturbed recently.	it's been disturbed recentlyのようだ。	examine	object	Ancient Grave
It's still intact despite its age.	まだそれのねんれい。	examine	object	Ancient Grave
A vacant Cormorant perch.	からのウミウのとまりぎだ。	examine	object	Unoccupied Cormorant perch
A Cormorant perch.	ウミウのとまりぎだ。	examine	object	Occupied Cormorant perch
Of the boat faced variety.	Of the boat faced variety。	examine	object	Boaty
A White lily is growing in this patch.	しろいにこれ。	examine	object	White lily
A fully grown White lily.	しろい。	examine	object	White lily
This White lily has become diseased.	これしろいある。	examine	object	Diseased White lily
This White lily has died while growing.	これしろいあるしんだ。	examine	object	Dead White lily
This White lily has died.	これしろいあるしんだ。	examine	object	Dead White lily
Snape grass seeds have been planted in this allotment.	くさあるいたにこれ。	examine	object	Snape grass seedling
Snape grass is growing in this allotment.	くさにこれ。	examine	object	Snape grass plant
These snape grass plants are fully grown.	These snape grass plants are fully grown。	examine	object	Snape grass plant
These snape grass plants are diseased.	These snape grass plants are diseased。	examine	object	Diseased Snape grass
These snape grass plants are dead.	くさしんでいる。	examine	object	Dead Snape grass
You can grow Celastrus trees in this Farming patch.	あなたことができるそだつにこれ。	examine	object	Celastrus patch
A Celastrus tree has been planted in this patch.	きあるいたにこれ。	examine	object	Celastrus tree
A fully harvested Celastrus tree.	fully harvested Celastrus きだ。	examine	object	Harvested Celastrus tree
A Celastrus tree stump	き	examine	object	Celastrus tree stump
You can grow a hespori plant here.	あなたことができるそだつしょくぶつここ。	examine	object	Hespori patch
A hespori plant is growing here.	しょくぶつここ。	examine	object	Hespori
A fully grown hespori plant.	しょくぶつ。	examine	object	Hespori
A dead hespori plant.	しんでいるしょくぶつ。	examine	object	Hespori
Potato cactus seeds have been planted in this patch.	あるいたにこれ。	examine	object	Potato cactus
A Potato cactus is growing in this patch.	にこれ。	examine	object	Potato cactus
A fully grown potato cacti plant.	しょくぶつ。	examine	object	Potato cactus
This Potato cactus has become diseased.	これある。	examine	object	Diseased Potato cactus
This Potato cactus has died.	これあるしんだ。	examine	object	Dead Potato cactus
This compost bin contains compostable items (1/30).	このたいひばこには たいひにできるものが はいっている (1/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (2/30).	このたいひばこには たいひにできるものが はいっている (2/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (3/30).	このたいひばこには たいひにできるものが はいっている (3/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (4/30).	このたいひばこには たいひにできるものが はいっている (4/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (5/30).	このたいひばこには たいひにできるものが はいっている (5/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (6/30).	このたいひばこには たいひにできるものが はいっている (6/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (7/30).	このたいひばこには たいひにできるものが はいっている (7/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (8/30).	このたいひばこには たいひにできるものが はいっている (8/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (9/30).	このたいひばこには たいひにできるものが はいっている (9/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (10/30).	このたいひばこには たいひにできるものが はいっている (10/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (11/30).	このたいひばこには たいひにできるものが はいっている (11/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (12/30).	このたいひばこには たいひにできるものが はいっている (12/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (13/30).	このたいひばこには たいひにできるものが はいっている (13/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (14/30).	このたいひばこには たいひにできるものが はいっている (14/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (15/30).	このたいひばこには たいひにできるものが はいっている (15/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (16/30).	このたいひばこには たいひにできるものが はいっている (16/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (17/30).	このたいひばこには たいひにできるものが はいっている (17/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (18/30).	このたいひばこには たいひにできるものが はいっている (18/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (19/30).	このたいひばこには たいひにできるものが はいっている (19/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (20/30).	このたいひばこには たいひにできるものが はいっている (20/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (21/30).	このたいひばこには たいひにできるものが はいっている (21/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (22/30).	このたいひばこには たいひにできるものが はいっている (22/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (23/30).	このたいひばこには たいひにできるものが はいっている (23/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (24/30).	このたいひばこには たいひにできるものが はいっている (24/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (25/30).	このたいひばこには たいひにできるものが はいっている (25/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (26/30).	このたいひばこには たいひにできるものが はいっている (26/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (27/30).	このたいひばこには たいひにできるものが はいっている (27/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (28/30).	このたいひばこには たいひにできるものが はいっている (28/30)。	examine	object	Big Compost Bin
This compost bin contains compostable items (29/30).	このたいひばこには たいひにできるものが はいっている (29/30)。	examine	object	Big Compost Bin
This compost bin contains compost (1/30).	このcompost bin contains compost (1/30)。	examine	object	Big Compost Bin
This compost bin contains compost (2/30).	このcompost bin contains compost (2/30)。	examine	object	Big Compost Bin
This compost bin contains compost (3/30).	このcompost bin contains compost (3/30)。	examine	object	Big Compost Bin
This compost bin contains compost (4/30).	このcompost bin contains compost (4/30)。	examine	object	Big Compost Bin
This compost bin contains compost (5/30).	このcompost bin contains compost (5/30)。	examine	object	Big Compost Bin
This compost bin contains compost (6/30).	このcompost bin contains compost (6/30)。	examine	object	Big Compost Bin
This compost bin contains compost (7/30).	このcompost bin contains compost (7/30)。	examine	object	Big Compost Bin
This compost bin contains compost (8/30).	このcompost bin contains compost (8/30)。	examine	object	Big Compost Bin
This compost bin contains compost (9/30).	このcompost bin contains compost (9/30)。	examine	object	Big Compost Bin
This compost bin contains compost (10/30).	このcompost bin contains compost (10/30)。	examine	object	Big Compost Bin
This compost bin contains compost (11/30).	このcompost bin contains compost (11/30)。	examine	object	Big Compost Bin
This compost bin contains compost (12/30).	このcompost bin contains compost (12/30)。	examine	object	Big Compost Bin
This compost bin contains compost (13/30).	このcompost bin contains compost (13/30)。	examine	object	Big Compost Bin
This compost bin contains compost (14/30).	このcompost bin contains compost (14/30)。	examine	object	Big Compost Bin
This compost bin contains compost (15/30).	このcompost bin contains compost (15/30)。	examine	object	Big Compost Bin
This compost bin contains compost (16/30).	このcompost bin contains compost (16/30)。	examine	object	Big Compost Bin
This compost bin contains compost (17/30).	このcompost bin contains compost (17/30)。	examine	object	Big Compost Bin
This compost bin contains compost (18/30).	このcompost bin contains compost (18/30)。	examine	object	Big Compost Bin
This compost bin contains compost (19/30).	このcompost bin contains compost (19/30)。	examine	object	Big Compost Bin
This compost bin contains compost (20/30).	このcompost bin contains compost (20/30)。	examine	object	Big Compost Bin
This compost bin contains compost (21/30).	このcompost bin contains compost (21/30)。	examine	object	Big Compost Bin
This compost bin contains compost (22/30).	このcompost bin contains compost (22/30)。	examine	object	Big Compost Bin
This compost bin contains compost (23/30).	このcompost bin contains compost (23/30)。	examine	object	Big Compost Bin
This compost bin contains compost (24/30).	このcompost bin contains compost (24/30)。	examine	object	Big Compost Bin
This compost bin contains compost (25/30).	このcompost bin contains compost (25/30)。	examine	object	Big Compost Bin
This compost bin contains compost (26/30).	このcompost bin contains compost (26/30)。	examine	object	Big Compost Bin
This compost bin contains compost (27/30).	このcompost bin contains compost (27/30)。	examine	object	Big Compost Bin
This compost bin contains compost (28/30).	このcompost bin contains compost (28/30)。	examine	object	Big Compost Bin
This compost bin contains compost (29/30).	このcompost bin contains compost (29/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (1/30).	このcompost bin contains supercompostable items (1/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (2/30).	このcompost bin contains supercompostable items (2/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (3/30).	このcompost bin contains supercompostable items (3/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (4/30).	このcompost bin contains supercompostable items (4/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (5/30).	このcompost bin contains supercompostable items (5/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (6/30).	このcompost bin contains supercompostable items (6/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (7/30).	このcompost bin contains supercompostable items (7/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (8/30).	このcompost bin contains supercompostable items (8/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (9/30).	このcompost bin contains supercompostable items (9/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (10/30).	このcompost bin contains supercompostable items (10/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (11/30).	このcompost bin contains supercompostable items (11/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (12/30).	このcompost bin contains supercompostable items (12/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (13/30).	このcompost bin contains supercompostable items (13/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (14/30).	このcompost bin contains supercompostable items (14/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (15/30).	このcompost bin contains supercompostable items (15/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (16/30).	このcompost bin contains supercompostable items (16/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (17/30).	このcompost bin contains supercompostable items (17/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (18/30).	このcompost bin contains supercompostable items (18/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (19/30).	このcompost bin contains supercompostable items (19/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (20/30).	このcompost bin contains supercompostable items (20/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (21/30).	このcompost bin contains supercompostable items (21/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (22/30).	このcompost bin contains supercompostable items (22/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (23/30).	このcompost bin contains supercompostable items (23/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (24/30).	このcompost bin contains supercompostable items (24/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (25/30).	このcompost bin contains supercompostable items (25/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (26/30).	このcompost bin contains supercompostable items (26/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (27/30).	このcompost bin contains supercompostable items (27/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (28/30).	このcompost bin contains supercompostable items (28/30)。	examine	object	Big Compost Bin
This compost bin contains supercompostable items (29/30).	このcompost bin contains supercompostable items (29/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (1/30).	このcompost bin contains supercompost (1/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (2/30).	このcompost bin contains supercompost (2/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (3/30).	このcompost bin contains supercompost (3/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (4/30).	このcompost bin contains supercompost (4/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (5/30).	このcompost bin contains supercompost (5/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (6/30).	このcompost bin contains supercompost (6/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (7/30).	このcompost bin contains supercompost (7/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (8/30).	このcompost bin contains supercompost (8/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (9/30).	このcompost bin contains supercompost (9/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (10/30).	このcompost bin contains supercompost (10/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (11/30).	このcompost bin contains supercompost (11/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (12/30).	このcompost bin contains supercompost (12/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (13/30).	このcompost bin contains supercompost (13/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (14/30).	このcompost bin contains supercompost (14/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (15/30).	このcompost bin contains supercompost (15/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (16/30).	このcompost bin contains supercompost (16/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (17/30).	このcompost bin contains supercompost (17/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (18/30).	このcompost bin contains supercompost (18/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (19/30).	このcompost bin contains supercompost (19/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (20/30).	このcompost bin contains supercompost (20/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (21/30).	このcompost bin contains supercompost (21/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (22/30).	このcompost bin contains supercompost (22/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (23/30).	このcompost bin contains supercompost (23/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (24/30).	このcompost bin contains supercompost (24/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (25/30).	このcompost bin contains supercompost (25/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (26/30).	このcompost bin contains supercompost (26/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (27/30).	このcompost bin contains supercompost (27/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (28/30).	このcompost bin contains supercompost (28/30)。	examine	object	Big Compost Bin
This compost bin contains supercompost (29/30).	このcompost bin contains supercompost (29/30)。	examine	object	Big Compost Bin
This compost bin contains sixteen tomatoes.	このcompost bin contains sixteen tomatoes。	examine	object	Big Compost Bin
This compost bin contains seventeen tomatoes.	このcompost bin contains seventeen tomatoes。	examine	object	Big Compost Bin
This compost bin contains eighteen tomatoes.	このcompost bin contains eighteen tomatoes。	examine	object	Big Compost Bin
This compost bin contains nineteen tomatoes.	このcompost bin contains nineteen tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty tomatoes.	このcompost bin contains twenty tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-one tomatoes.	このcompost bin contains twenty-one tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-two tomatoes.	このcompost bin contains twenty-two tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-three tomatoes.	このcompost bin contains twenty-three tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-four tomatoes.	このcompost bin contains twenty-four tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-five tomatoes.	このcompost bin contains twenty-five tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-six tomatoes.	このcompost bin contains twenty-six tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-seven tomatoes.	このcompost bin contains twenty-seven tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-eight tomatoes.	このcompost bin contains twenty-eight tomatoes。	examine	object	Big Compost Bin
This compost bin contains twenty-nine tomatoes.	このcompost bin contains twenty-nine tomatoes。	examine	object	Big Compost Bin
This compost bin contains thirty tomatoes.	このcompost bin contains thirty tomatoes。	examine	object	Big Compost Bin
This compost bin contains sixteen rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains seventeen rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains eighteen rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains nineteen rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-one rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-two rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-three rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-four rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-five rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-six rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-seven rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-eight rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains twenty-nine rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains thirty rotten tomatoes.	これくさった。	examine	object	Big Compost Bin
This compost bin contains ultracompost (1/30).	このcompost bin contains ultracompost (1/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (2/30).	このcompost bin contains ultracompost (2/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (3/30).	このcompost bin contains ultracompost (3/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (4/30).	このcompost bin contains ultracompost (4/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (5/30).	このcompost bin contains ultracompost (5/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (6/30).	このcompost bin contains ultracompost (6/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (7/30).	このcompost bin contains ultracompost (7/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (8/30).	このcompost bin contains ultracompost (8/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (9/30).	このcompost bin contains ultracompost (9/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (10/30).	このcompost bin contains ultracompost (10/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (11/30).	このcompost bin contains ultracompost (11/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (12/30).	このcompost bin contains ultracompost (12/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (13/30).	このcompost bin contains ultracompost (13/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (14/30).	このcompost bin contains ultracompost (14/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (15/30).	このcompost bin contains ultracompost (15/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (16/30).	このcompost bin contains ultracompost (16/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (17/30).	このcompost bin contains ultracompost (17/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (18/30).	このcompost bin contains ultracompost (18/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (19/30).	このcompost bin contains ultracompost (19/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (20/30).	このcompost bin contains ultracompost (20/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (21/30).	このcompost bin contains ultracompost (21/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (22/30).	このcompost bin contains ultracompost (22/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (23/30).	このcompost bin contains ultracompost (23/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (24/30).	このcompost bin contains ultracompost (24/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (25/30).	このcompost bin contains ultracompost (25/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (26/30).	このcompost bin contains ultracompost (26/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (27/30).	このcompost bin contains ultracompost (27/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (28/30).	このcompost bin contains ultracompost (28/30)。	examine	object	Big Compost Bin
This compost bin contains ultracompost (29/30).	このcompost bin contains ultracompost (29/30)。	examine	object	Big Compost Bin
You can grow Anima plants in this Farming patch.	あなたことができるそだつにこれ。	examine	object	Anima patch
An Iasor plant sapling has been planted in this anima patch.	しょくぶつあるいたにこれ。	examine	object	Iasor plant
An Iasor plant is growing in this anima patch.	しょくぶつにこれ。	examine	object	Iasor plant
A fully grown Iasor plant	しょくぶつ	examine	object	Iasor plant
This Iasor plant looks like it is almost out of energy.	this iasor plant it is almost out of energyのようだ。	examine	object	Withering Iasor plant
This Iasor plant has died.	これしょくぶつあるしんだ。	examine	object	Dead Iasor plant
An Attas plant sapling has been planted in this anima patch.	しょくぶつあるいたにこれ。	examine	object	Attas plant
An Attas plant is growing in this anima patch.	しょくぶつにこれ。	examine	object	Attas plant
A fully grown Attas plant	しょくぶつ	examine	object	Attas plant
This Attas plant looks like it is almost out of energy.	this attas plant it is almost out of energyのようだ。	examine	object	Withering Attas plant
This Attas plant has died.	これしょくぶつあるしんだ。	examine	object	Dead Attas plant
A Kronos plant sapling has been planted in this anima patch.	しょくぶつあるいたにこれ。	examine	object	Kronos plant
A Kronos plant is growing in this anima patch.	しょくぶつにこれ。	examine	object	Kronos plant
A fully grown Kronos plant	しょくぶつ	examine	object	Kronos plant
This Kronos plant looks like it is almost out of energy.	this kronos plant it is almost out of energyのようだ。	examine	object	Withering Kronos plant
